Trip_ID,start_area,end_area,distance_km,time_of_day,day_of_week,weather_condition,traffic_density_level,road_type,average_speed_kmph
TRIP_02386,Banashankari,MG Road,7.48,Evening Peak,Weekday,Clear,High,Main Road,18.0
TRIP_02387,JP Nagar,Sadashivanagar,20.77,Evening Peak,Weekday,Clear,Very High,Main Road,11.6
TRIP_02388,Frazer Town,Hebbal,9.27,Night,Weekday,Clear,Low,Main Road,58.9
TRIP_02389,HSR Layout,BTM Layout,17.23,Evening Peak,Weekend,Clear,Medium,Main Road,29.8
TRIP_02390,Marathahalli,Banashankari,15.46,Morning Peak,Weekday,Heatwave,High,Main Road,25.1
TRIP_02391,Kempegowda International Airport,MG Road,14.14,Morning Peak,Weekday,Clear,Very High,Highway,17.2
TRIP_02392,HSR Layout,Rajajinagar,6.43,Evening Peak,Weekday,Clear,Very High,Inner Road,9.9
TRIP_02393,Indiranagar,Yelahanka,19.04,Morning Peak,Weekday,Clear,High,Main Road,24.9
TRIP_02394,Chickpet,Peenya,13.88,Night,Weekday,Clear,Low,Highway,74.6
TRIP_02395,Kempegowda International Airport,Electronic City,14.99,Afternoon,Weekend,Heatwave,Medium,Highway,49.0
TRIP_02396,Peenya,Banashankari,12.45,Afternoon,Weekday,Rain,Very High,Inner Road,5.9
TRIP_02397,MG Road,BTM Layout,7.89,Afternoon,Weekday,Clear,Medium,Inner Road,17.4
TRIP_02398,Peenya,Whitefield,6.92,Night,Weekday,Heatwave,Low,Inner Road,27.2
TRIP_02399,Chickpet,NIMHANS,9.5,Evening Peak,Weekend,Clear,High,Main Road,22.1
TRIP_02400,Electronic City,Yelahanka,20.8,Afternoon,Weekday,Clear,Medium,Main Road,45.4
TRIP_02401,BTM Layout,Indiranagar,9.55,Morning Peak,Weekday,Clear,Very High,Main Road,12.4
TRIP_02402,Hebbal,Marathahalli,17.62,Evening Peak,Weekday,Rain,Very High,Highway,12.0
TRIP_02403,RR Nagar,Frazer Town,18.15,Afternoon,Weekday,Clear,Very High,Highway,18.6
TRIP_02404,RR Nagar,Jayanagar,14.51,Evening Peak,Weekday,Rain,High,Highway,29.5
TRIP_02405,NIMHANS,Hebbal,13.63,Morning Peak,Weekday,Clear,Low,Main Road,52.5
TRIP_02406,Yelahanka,Rajajinagar,15.04,Evening Peak,Weekday,Rain,High,Inner Road,12.6
TRIP_02407,Whitefield,MG Road,12.67,Morning Peak,Weekday,Rain,High,Highway,25.4
TRIP_02408,Sadashivanagar,KR Puram,10.5,Evening Peak,Weekday,Clear,Low,Main Road,44.2
TRIP_02409,Jayanagar,Kempegowda International Airport,7.4,Morning Peak,Weekday,Clear,Medium,Main Road,39.7
TRIP_02410,NIMHANS,Electronic City,4.68,Evening Peak,Weekday,Clear,High,Main Road,25.7
TRIP_02411,Marathahalli,BTM Layout,13.17,Afternoon,Weekend,Clear,Medium,Main Road,28.4
TRIP_02412,Jayanagar,Koramangala,13.61,Night,Weekend,Rain,Low,Highway,43.2
TRIP_02413,Marathahalli,Basavanagudi,5.89,Morning Peak,Weekend,Rain,High,Highway,27.4
TRIP_02414,KR Puram,JP Nagar,15.71,Evening Peak,Weekday,Clear,High,Highway,38.6
TRIP_02415,Frazer Town,HSR Layout,10.68,Afternoon,Weekend,Clear,High,Highway,37.8
TRIP_02416,MG Road,NIMHANS,7.18,Morning Peak,Weekday,Rain,Very High,Main Road,7.5
TRIP_02417,JP Nagar,Yelahanka,21.07,Night,Weekday,Fog,Medium,Main Road,16.3
TRIP_02418,RR Nagar,Kempegowda International Airport,21.91,Morning Peak,Weekday,Rain,High,Highway,31.1
TRIP_02419,Whitefield,NIMHANS,11.33,Evening Peak,Weekday,Heatwave,Very High,Main Road,8.8
TRIP_02420,Yelahanka,MG Road,17.23,Evening Peak,Weekday,Clear,Very High,Highway,19.3
TRIP_02421,Sadashivanagar,Peenya,21.87,Evening Peak,Weekday,Heatwave,High,Main Road,21.9
TRIP_02422,Kempegowda International Airport,Koramangala,9.81,Morning Peak,Weekday,Rain,Very High,Highway,11.5
TRIP_02423,Koramangala,Indiranagar,3.32,Afternoon,Weekday,Clear,High,Main Road,28.2
TRIP_02424,Malleshwaram,RR Nagar,16.99,Afternoon,Weekday,Fog,Medium,Main Road,23.5
TRIP_02425,Yelahanka,Kempegowda International Airport,6.61,Evening Peak,Weekday,Clear,High,Inner Road,9.4
TRIP_02426,RR Nagar,Yelahanka,17.53,Night,Weekday,Rain,Medium,Main Road,19.8
TRIP_02427,KR Puram,Jayanagar,20.44,Evening Peak,Weekday,Heatwave,High,Main Road,21.2
TRIP_02428,Bellandur,HSR Layout,14.56,Morning Peak,Weekday,Fog,High,Main Road,14.4
TRIP_02429,Yelahanka,Peenya,23.01,Night,Weekend,Clear,High,Highway,29.2
TRIP_02430,Indiranagar,Whitefield,9.35,Morning Peak,Weekday,Clear,Very High,Main Road,9.9
TRIP_02431,Kempegowda International Airport,Hebbal,12.83,Afternoon,Weekday,Heatwave,Medium,Main Road,35.7
TRIP_02432,Jayanagar,Banashankari,20.09,Afternoon,Weekday,Clear,Low,Highway,89.7
TRIP_02433,Indiranagar,Hebbal,16.84,Afternoon,Weekend,Fog,Low,Main Road,30.6
TRIP_02434,JP Nagar,Malleshwaram,14.25,Afternoon,Weekday,Fog,Low,Main Road,22.4
TRIP_02435,Peenya,Hebbal,20.5,Evening Peak,Weekday,Rain,Very High,Highway,11.9
TRIP_02436,Banashankari,Frazer Town,7.88,Afternoon,Weekday,Clear,High,Main Road,25.4
TRIP_02437,Sadashivanagar,Marathahalli,21.24,Afternoon,Weekday,Clear,Low,Main Road,45.1
TRIP_02438,Bellandur,Peenya,11.21,Morning Peak,Weekend,Clear,Medium,Main Road,35.2
TRIP_02439,Basavanagudi,Bellandur,9.65,Evening Peak,Weekday,Heatwave,High,Main Road,25.9
TRIP_02440,RR Nagar,KR Puram,24.21,Evening Peak,Weekday,Clear,Very High,Highway,20.1
TRIP_02441,Electronic City,KR Puram,14.22,Night,Weekend,Clear,Low,Highway,90.4
TRIP_02442,Indiranagar,Bellandur,8.11,Evening Peak,Weekday,Clear,Very High,Inner Road,9.6
TRIP_02443,KR Puram,MG Road,8.44,Afternoon,Weekday,Rain,High,Main Road,14.4
TRIP_02444,NIMHANS,Marathahalli,4.77,Evening Peak,Weekend,Clear,High,Main Road,26.2
TRIP_02445,Frazer Town,NIMHANS,12.66,Afternoon,Weekend,Fog,High,Main Road,15.6
TRIP_02446,BTM Layout,MG Road,7.89,Morning Peak,Weekday,Heatwave,Very High,Highway,17.2
TRIP_02447,NIMHANS,BTM Layout,9.79,Evening Peak,Weekday,Clear,Very High,Main Road,12.2
TRIP_02448,Indiranagar,Chickpet,11.55,Morning Peak,Weekday,Clear,Very High,Highway,15.3
TRIP_02449,BTM Layout,Rajajinagar,18.76,Morning Peak,Weekday,Clear,Very High,Main Road,11.5
TRIP_02450,Marathahalli,Electronic City,5.32,Morning Peak,Weekday,Rain,High,Inner Road,13.0
TRIP_02451,Hebbal,RR Nagar,11.6,Evening Peak,Weekday,Heatwave,Very High,Main Road,14.2
TRIP_02452,Indiranagar,Koramangala,3.32,Morning Peak,Weekend,Clear,Very High,Inner Road,8.0
TRIP_02453,Peenya,Rajajinagar,23.54,Morning Peak,Weekend,Clear,High,Highway,35.7
TRIP_02454,Frazer Town,KR Puram,6.29,Evening Peak,Weekday,Clear,Low,Inner Road,33.6
TRIP_02455,Whitefield,NIMHANS,11.33,Morning Peak,Weekday,Rain,High,Main Road,19.3
TRIP_02456,Banashankari,RR Nagar,25.98,Afternoon,Weekday,Rain,Low,Highway,48.3
TRIP_02457,RR Nagar,KR Puram,24.21,Afternoon,Weekend,Clear,Medium,Highway,59.9
TRIP_02458,Frazer Town,Marathahalli,17.43,Evening Peak,Weekday,Clear,High,Highway,41.9
TRIP_02459,JP Nagar,RR Nagar,30.48,Morning Peak,Weekday,Rain,Medium,Highway,43.2
TRIP_02460,BTM Layout,Hebbal,17.1,Morning Peak,Weekend,Heatwave,Low,Main Road,48.5
TRIP_02461,Chickpet,Basavanagudi,8.98,Evening Peak,Weekday,Clear,Very High,Main Road,10.9
TRIP_02462,KR Puram,RR Nagar,24.21,Night,Weekday,Clear,Low,Main Road,41.0
TRIP_02463,Jayanagar,Indiranagar,16.54,Evening Peak,Weekday,Rain,Very High,Main Road,9.5
TRIP_02464,Bellandur,KR Puram,21.4,Morning Peak,Weekday,Heatwave,Very High,Main Road,10.5
TRIP_02465,Chickpet,Marathahalli,14.23,Evening Peak,Weekday,Clear,Very High,Highway,16.5
TRIP_02466,Bellandur,Indiranagar,8.11,Evening Peak,Weekday,Heatwave,High,Main Road,26.5
TRIP_02467,RR Nagar,JP Nagar,30.48,Afternoon,Weekday,Clear,High,Highway,34.1
TRIP_02468,Kempegowda International Airport,Yelahanka,6.61,Evening Peak,Weekday,Clear,High,Inner Road,18.2
TRIP_02469,JP Nagar,Yelahanka,21.07,Night,Weekend,Heatwave,Medium,Main Road,38.8
TRIP_02470,KR Puram,MG Road,8.44,Afternoon,Weekend,Fog,Low,Main Road,25.4
TRIP_02471,JP Nagar,Hebbal,18.89,Morning Peak,Weekday,Clear,Medium,Main Road,38.8
TRIP_02472,Indiranagar,Chickpet,11.55,Evening Peak,Weekday,Clear,Very High,Highway,19.2
TRIP_02473,KR Puram,Basavanagudi,12.53,Morning Peak,Weekday,Rain,High,Highway,22.1
TRIP_02474,Basavanagudi,Banashankari,9.58,Afternoon,Weekday,Heatwave,Medium,Highway,51.3
TRIP_02475,Rajajinagar,Peenya,23.54,Evening Peak,Weekday,Fog,Very High,Highway,9.3
TRIP_02476,Marathahalli,Whitefield,12.72,Night,Weekend,Clear,Low,Inner Road,28.5
TRIP_02477,Basavanagudi,Sadashivanagar,16.71,Evening Peak,Weekday,Clear,High,Main Road,29.1
TRIP_02478,JP Nagar,Banashankari,12.39,Afternoon,Weekday,Rain,Medium,Highway,37.6
TRIP_02479,Indiranagar,HSR Layout,15.57,Evening Peak,Weekday,Heatwave,Medium,Main Road,38.6
TRIP_02480,BTM Layout,Hebbal,17.1,Morning Peak,Weekday,Clear,Very High,Main Road,14.5
TRIP_02481,Peenya,JP Nagar,1.94,Night,Weekday,Rain,Low,Inner Road,18.4
TRIP_02482,Chickpet,Banashankari,6.1,Night,Weekday,Heatwave,Medium,Inner Road,18.2
TRIP_02483,Rajajinagar,JP Nagar,22.07,Evening Peak,Weekday,Clear,Very High,Highway,21.0
TRIP_02484,Yelahanka,Malleshwaram,15.59,Night,Weekday,Fog,Medium,Highway,27.2
TRIP_02485,Frazer Town,Basavanagudi,12.32,Evening Peak,Weekday,Clear,Medium,Highway,58.9
TRIP_02486,Indiranagar,Frazer Town,14.87,Evening Peak,Weekend,Heatwave,Very High,Main Road,12.5
TRIP_02487,Hebbal,Bellandur,16.74,Evening Peak,Weekend,Heatwave,Medium,Highway,58.3
TRIP_02488,Basavanagudi,Hebbal,15.06,Morning Peak,Weekday,Clear,High,Inner Road,8.0
TRIP_02489,Koramangala,Electronic City,5.2,Afternoon,Weekday,Clear,Medium,Main Road,30.2
TRIP_02490,MG Road,Basavanagudi,7.13,Morning Peak,Weekday,Clear,Very High,Highway,18.8
TRIP_02491,Peenya,Yelahanka,23.01,Afternoon,Weekday,Clear,Medium,Main Road,43.3
TRIP_02492,Frazer Town,HSR Layout,10.68,Afternoon,Weekday,Clear,High,Main Road,18.0
TRIP_02493,Malleshwaram,Frazer Town,4.62,Afternoon,Weekend,Clear,Very High,Inner Road,8.0
TRIP_02494,Hebbal,RR Nagar,11.6,Afternoon,Weekend,Clear,Medium,Main Road,27.3
TRIP_02495,HSR Layout,Hebbal,2.52,Evening Peak,Weekday,Heatwave,High,Highway,40.6
TRIP_02496,Banashankari,Sadashivanagar,12.75,Night,Weekday,Clear,Low,Main Road,58.4
TRIP_02497,Peenya,HSR Layout,19.41,Morning Peak,Weekday,Clear,High,Highway,32.2
TRIP_02498,KR Puram,RR Nagar,24.21,Evening Peak,Weekday,Rain,Very High,Main Road,7.0
TRIP_02499,Basavanagudi,HSR Layout,14.1,Afternoon,Weekday,Clear,Medium,Highway,59.4
TRIP_02500,RR Nagar,Yelahanka,17.53,Afternoon,Weekday,Clear,Medium,Highway,64.5
TRIP_02501,HSR Layout,Yelahanka,9.64,Morning Peak,Weekday,Rain,High,Inner Road,11.1
TRIP_02502,RR Nagar,JP Nagar,30.48,Evening Peak,Weekday,Clear,Very High,Highway,18.8
TRIP_02503,Rajajinagar,Electronic City,20.88,Afternoon,Weekday,Clear,Low,Highway,88.3
TRIP_02504,HSR Layout,Jayanagar,4.38,Evening Peak,Weekday,Clear,High,Inner Road,8.1
TRIP_02505,HSR Layout,MG Road,9.35,Afternoon,Weekday,Clear,High,Main Road,28.5
TRIP_02506,BTM Layout,Basavanagudi,7.45,Evening Peak,Weekday,Clear,Very High,Main Road,12.2
TRIP_02507,Hebbal,NIMHANS,13.63,Night,Weekend,Clear,Medium,Highway,62.7
TRIP_02508,Chickpet,Kempegowda International Airport,16.54,Afternoon,Weekend,Rain,Low,Main Road,25.7
TRIP_02509,KR Puram,BTM Layout,6.61,Afternoon,Weekday,Rain,Medium,Main Road,26.9
TRIP_02510,Basavanagudi,Koramangala,4.29,Evening Peak,Weekday,Heatwave,Very High,Main Road,12.9
TRIP_02511,BTM Layout,Peenya,9.53,Evening Peak,Weekend,Fog,Medium,Inner Road,10.2
TRIP_02512,Malleshwaram,Whitefield,16.06,Evening Peak,Weekday,Clear,High,Highway,29.1
TRIP_02513,Frazer Town,MG Road,5.49,Afternoon,Weekday,Rain,Medium,Highway,35.8
TRIP_02514,Jayanagar,Malleshwaram,10.56,Night,Weekday,Rain,Low,Main Road,40.9
TRIP_02515,BTM Layout,Sadashivanagar,15.05,Evening Peak,Weekend,Clear,Medium,Highway,53.2
TRIP_02516,JP Nagar,Kempegowda International Airport,15.01,Morning Peak,Weekday,Clear,High,Highway,30.9
TRIP_02517,Indiranagar,Whitefield,9.35,Morning Peak,Weekend,Clear,High,Main Road,27.9
TRIP_02518,Rajajinagar,Yelahanka,15.04,Evening Peak,Weekday,Clear,Very High,Main Road,9.5
TRIP_02519,Koramangala,Whitefield,12.51,Morning Peak,Weekday,Fog,Very High,Highway,9.9
TRIP_02520,Frazer Town,Rajajinagar,9.41,Morning Peak,Weekday,Clear,Medium,Main Road,35.1
TRIP_02521,JP Nagar,Frazer Town,16.3,Morning Peak,Weekend,Clear,Medium,Highway,50.9
TRIP_02522,Banashankari,Koramangala,13.62,Evening Peak,Weekday,Rain,Very High,Highway,12.0
TRIP_02523,KR Puram,Peenya,15.92,Afternoon,Weekday,Clear,Medium,Main Road,39.0
TRIP_02524,HSR Layout,Bellandur,14.56,Evening Peak,Weekend,Heatwave,Very High,Main Road,10.7
TRIP_02525,NIMHANS,Peenya,7.2,Morning Peak,Weekday,Clear,High,Main Road,23.8
TRIP_02526,Kempegowda International Airport,HSR Layout,10.32,Morning Peak,Weekday,Heatwave,High,Main Road,23.0
TRIP_02527,Electronic City,JP Nagar,1.51,Evening Peak,Weekday,Clear,Very High,Main Road,13.6
TRIP_02528,Bellandur,Koramangala,5.36,Evening Peak,Weekday,Clear,Very High,Main Road,13.2
TRIP_02529,Malleshwaram,Electronic City,12.97,Afternoon,Weekend,Clear,High,Highway,33.6
TRIP_02530,Peenya,JP Nagar,1.94,Evening Peak,Weekday,Clear,High,Inner Road,9.7
TRIP_02531,JP Nagar,Basavanagudi,4.08,Morning Peak,Weekend,Clear,Low,Highway,69.9
TRIP_02532,Malleshwaram,Chickpet,3.94,Evening Peak,Weekday,Heatwave,High,Main Road,25.3
TRIP_02533,MG Road,Jayanagar,12.63,Afternoon,Weekday,Rain,Medium,Main Road,31.7
TRIP_02534,Yelahanka,HSR Layout,9.64,Evening Peak,Weekday,Rain,High,Highway,22.7
TRIP_02535,Koramangala,JP Nagar,5.29,Morning Peak,Weekday,Clear,Very High,Main Road,13.9
TRIP_02536,HSR Layout,Kempegowda International Airport,10.32,Afternoon,Weekend,Clear,Medium,Main Road,41.8
TRIP_02537,Hebbal,JP Nagar,18.89,Afternoon,Weekend,Fog,High,Highway,22.9
TRIP_02538,Frazer Town,Rajajinagar,9.41,Evening Peak,Weekday,Clear,Very High,Main Road,11.5
TRIP_02539,Basavanagudi,Peenya,5.46,Evening Peak,Weekday,Clear,Very High,Highway,22.3
TRIP_02540,Bellandur,JP Nagar,9.44,Night,Weekday,Fog,Low,Main Road,20.9
TRIP_02541,RR Nagar,JP Nagar,30.48,Evening Peak,Weekday,Rain,High,Highway,28.7
TRIP_02542,BTM Layout,Sadashivanagar,15.05,Morning Peak,Weekday,Clear,Medium,Highway,53.0
TRIP_02543,Indiranagar,Marathahalli,3.66,Morning Peak,Weekday,Rain,Very High,Highway,12.1
TRIP_02544,Jayanagar,Koramangala,13.61,Morning Peak,Weekend,Clear,High,Highway,40.8
TRIP_02545,Bellandur,HSR Layout,14.56,Morning Peak,Weekday,Clear,High,Highway,43.1
TRIP_02546,Indiranagar,Kempegowda International Airport,13.13,Afternoon,Weekday,Clear,High,Inner Road,17.8
TRIP_02547,Sadashivanagar,HSR Layout,10.2,Night,Weekday,Clear,Medium,Highway,64.0
TRIP_02548,Kempegowda International Airport,Peenya,16.94,Evening Peak,Weekday,Clear,Very High,Highway,18.7
TRIP_02549,Malleshwaram,Jayanagar,10.56,Morning Peak,Weekday,Heatwave,Very High,Inner Road,8.1
TRIP_02550,MG Road,KR Puram,8.44,Morning Peak,Weekday,Clear,Very High,Main Road,13.8
TRIP_02551,Rajajinagar,Yelahanka,15.04,Afternoon,Weekday,Clear,Low,Main Road,42.0
TRIP_02552,NIMHANS,BTM Layout,9.79,Morning Peak,Weekday,Clear,Low,Main Road,42.0
TRIP_02553,Chickpet,RR Nagar,20.26,Night,Weekday,Clear,Low,Main Road,38.5
TRIP_02554,HSR Layout,Electronic City,16.77,Night,Weekday,Clear,Medium,Main Road,35.5
TRIP_02555,Hebbal,Kempegowda International Airport,12.83,Afternoon,Weekend,Rain,Medium,Inner Road,15.8
TRIP_02556,Peenya,RR Nagar,32.09,Afternoon,Weekday,Clear,High,Highway,43.8
TRIP_02557,Bellandur,Malleshwaram,15.08,Afternoon,Weekday,Rain,Medium,Main Road,29.3
TRIP_02558,Malleshwaram,Kempegowda International Airport,13.83,Evening Peak,Weekday,Clear,High,Highway,39.1
TRIP_02559,NIMHANS,MG Road,7.18,Evening Peak,Weekday,Clear,High,Inner Road,11.8
TRIP_02560,Banashankari,Malleshwaram,10.02,Morning Peak,Weekday,Clear,High,Main Road,19.1
TRIP_02561,Basavanagudi,Electronic City,2.8,Evening Peak,Weekday,Clear,High,Main Road,28.9
TRIP_02562,Hebbal,BTM Layout,17.1,Morning Peak,Weekday,Heatwave,High,Main Road,26.0
TRIP_02563,Yelahanka,Koramangala,15.78,Morning Peak,Weekday,Clear,Very High,Highway,18.2
TRIP_02564,Chickpet,RR Nagar,20.26,Morning Peak,Weekday,Clear,Very High,Highway,21.2
TRIP_02565,BTM Layout,Jayanagar,20.24,Evening Peak,Weekend,Fog,Medium,Inner Road,15.7
TRIP_02566,Rajajinagar,Jayanagar,10.13,Evening Peak,Weekday,Fog,Very High,Highway,8.5
TRIP_02567,KR Puram,BTM Layout,6.61,Afternoon,Weekend,Rain,Medium,Main Road,28.7
TRIP_02568,Rajajinagar,Marathahalli,21.25,Evening Peak,Weekday,Clear,Very High,Highway,16.6
TRIP_02569,Koramangala,Chickpet,11.65,Evening Peak,Weekday,Rain,Medium,Highway,39.3
TRIP_02570,Peenya,Sadashivanagar,21.87,Evening Peak,Weekday,Clear,High,Main Road,23.1
TRIP_02571,Electronic City,Malleshwaram,12.97,Morning Peak,Weekday,Clear,High,Main Road,21.8
TRIP_02572,HSR Layout,RR Nagar,13.1,Evening Peak,Weekend,Clear,High,Main Road,27.5
TRIP_02573,Indiranagar,Malleshwaram,12.43,Evening Peak,Weekday,Clear,High,Main Road,19.0
TRIP_02574,Sadashivanagar,Frazer Town,5.0,Evening Peak,Weekday,Clear,Medium,Main Road,40.4
TRIP_02575,Bellandur,MG Road,13.75,Morning Peak,Weekday,Fog,High,Highway,20.7
TRIP_02576,Jayanagar,BTM Layout,20.24,Evening Peak,Weekday,Clear,Very High,Highway,20.1
TRIP_02577,RR Nagar,Sadashivanagar,13.8,Morning Peak,Weekday,Clear,High,Inner Road,18.0
TRIP_02578,Hebbal,Yelahanka,11.86,Evening Peak,Weekday,Rain,Very High,Main Road,10.2
TRIP_02579,KR Puram,Indiranagar,15.04,Evening Peak,Weekday,Fog,Very High,Highway,11.6
TRIP_02580,Hebbal,RR Nagar,11.6,Afternoon,Weekday,Clear,High,Highway,32.7
TRIP_02581,Koramangala,Banashankari,13.62,Afternoon,Weekend,Clear,Low,Highway,84.7
TRIP_02582,Frazer Town,Banashankari,7.88,Evening Peak,Weekday,Clear,High,Main Road,30.4
TRIP_02583,Kempegowda International Airport,Peenya,16.94,Evening Peak,Weekday,Clear,Very High,Main Road,13.3
TRIP_02584,Bellandur,MG Road,13.75,Afternoon,Weekday,Clear,Medium,Inner Road,16.2
TRIP_02585,Whitefield,NIMHANS,11.33,Afternoon,Weekday,Clear,Low,Highway,67.4
TRIP_02586,MG Road,Indiranagar,9.57,Evening Peak,Weekend,Clear,High,Main Road,18.4
TRIP_02587,Marathahalli,RR Nagar,29.0,Evening Peak,Weekday,Fog,High,Highway,21.4
TRIP_02588,Peenya,JP Nagar,1.94,Evening Peak,Weekend,Heatwave,Medium,Inner Road,11.4
TRIP_02589,Indiranagar,Jayanagar,16.54,Evening Peak,Weekend,Heatwave,High,Highway,35.7
TRIP_02590,Bellandur,MG Road,13.75,Morning Peak,Weekday,Clear,Very High,Main Road,12.3
TRIP_02591,HSR Layout,Rajajinagar,6.43,Night,Weekend,Heatwave,Medium,Inner Road,18.5
TRIP_02592,Frazer Town,Electronic City,14.85,Evening Peak,Weekday,Clear,High,Highway,44.5
TRIP_02593,MG Road,Bellandur,13.75,Evening Peak,Weekday,Clear,High,Highway,38.5
TRIP_02594,Malleshwaram,Hebbal,6.08,Evening Peak,Weekday,Rain,High,Highway,25.2
TRIP_02595,Whitefield,HSR Layout,21.63,Afternoon,Weekend,Clear,High,Inner Road,9.2
TRIP_02596,HSR Layout,NIMHANS,12.31,Evening Peak,Weekend,Fog,High,Main Road,13.3
TRIP_02597,Basavanagudi,Banashankari,9.58,Evening Peak,Weekday,Heatwave,High,Highway,42.3
TRIP_02598,Sadashivanagar,Malleshwaram,7.02,Afternoon,Weekday,Heatwave,Medium,Inner Road,15.8
TRIP_02599,Kempegowda International Airport,Chickpet,16.54,Afternoon,Weekend,Clear,Medium,Main Road,32.4
TRIP_02600,KR Puram,Peenya,15.92,Evening Peak,Weekend,Clear,High,Main Road,17.5
TRIP_02601,Banashankari,BTM Layout,3.05,Evening Peak,Weekday,Clear,Very High,Main Road,12.0
TRIP_02602,Rajajinagar,HSR Layout,6.43,Morning Peak,Weekend,Heatwave,Low,Main Road,32.6
TRIP_02603,Hebbal,Kempegowda International Airport,12.83,Afternoon,Weekday,Clear,Low,Main Road,38.8
TRIP_02604,Indiranagar,MG Road,9.57,Afternoon,Weekend,Clear,Medium,Highway,48.6
TRIP_02605,Indiranagar,Bellandur,8.11,Afternoon,Weekday,Clear,Low,Main Road,37.2
TRIP_02606,Bellandur,Malleshwaram,15.08,Night,Weekday,Fog,Low,Main Road,26.0
TRIP_02607,NIMHANS,Electronic City,4.68,Afternoon,Weekend,Heatwave,Medium,Inner Road,10.3
TRIP_02608,Koramangala,Jayanagar,13.61,Morning Peak,Weekday,Clear,High,Highway,36.5
TRIP_02609,Rajajinagar,Frazer Town,9.41,Afternoon,Weekday,Heatwave,Medium,Main Road,31.3
TRIP_02610,Malleshwaram,JP Nagar,14.25,Morning Peak,Weekend,Clear,High,Highway,36.0
TRIP_02611,Malleshwaram,JP Nagar,14.25,Afternoon,Weekend,Heatwave,High,Inner Road,8.9
TRIP_02612,HSR Layout,Indiranagar,15.57,Morning Peak,Weekday,Heatwave,Very High,Highway,15.6
TRIP_02613,Indiranagar,KR Puram,15.04,Evening Peak,Weekday,Clear,Very High,Main Road,13.0
TRIP_02614,RR Nagar,Whitefield,33.01,Afternoon,Weekday,Rain,Medium,Main Road,25.9
TRIP_02615,MG Road,JP Nagar,11.2,Morning Peak,Weekday,Clear,Very High,Main Road,12.6
TRIP_02616,Indiranagar,KR Puram,15.04,Evening Peak,Weekday,Clear,Medium,Highway,46.2
TRIP_02617,JP Nagar,NIMHANS,5.39,Night,Weekday,Heatwave,Medium,Main Road,26.5
TRIP_02618,Yelahanka,Hebbal,11.86,Morning Peak,Weekday,Clear,Very High,Main Road,13.4
TRIP_02619,Marathahalli,Malleshwaram,14.26,Evening Peak,Weekday,Clear,Very High,Main Road,9.9
TRIP_02620,Banashankari,Basavanagudi,9.58,Morning Peak,Weekday,Rain,Very High,Main Road,8.7
TRIP_02621,Bellandur,Kempegowda International Airport,6.9,Morning Peak,Weekday,Clear,Very High,Main Road,13.8
TRIP_02622,Hebbal,Yelahanka,11.86,Evening Peak,Weekday,Clear,Very High,Main Road,13.3
TRIP_02623,KR Puram,Basavanagudi,12.53,Evening Peak,Weekday,Clear,Very High,Highway,14.6
TRIP_02624,Marathahalli,Koramangala,2.85,Morning Peak,Weekend,Clear,High,Inner Road,9.7
TRIP_02625,Jayanagar,Banashankari,20.09,Evening Peak,Weekday,Clear,Very High,Highway,18.4
TRIP_02626,Bellandur,Electronic City,9.97,Morning Peak,Weekday,Clear,Medium,Inner Road,25.4
TRIP_02627,Frazer Town,NIMHANS,12.66,Evening Peak,Weekday,Clear,High,Highway,38.6
TRIP_02628,Peenya,MG Road,12.39,Afternoon,Weekday,Clear,Medium,Highway,55.4
TRIP_02629,Hebbal,Sadashivanagar,7.93,Morning Peak,Weekday,Clear,Very High,Inner Road,7.8
TRIP_02630,Malleshwaram,HSR Layout,6.66,Evening Peak,Weekday,Rain,High,Main Road,19.9
TRIP_02631,Indiranagar,Peenya,4.03,Afternoon,Weekday,Clear,Low,Inner Road,24.2
TRIP_02632,Banashankari,Koramangala,13.62,Evening Peak,Weekday,Clear,Very High,Highway,19.0
TRIP_02633,Koramangala,Bellandur,5.36,Evening Peak,Weekday,Clear,Very High,Highway,19.6
TRIP_02634,Malleshwaram,Bellandur,15.08,Evening Peak,Weekday,Clear,High,Highway,33.8
TRIP_02635,Hebbal,Frazer Town,9.27,Night,Weekday,Clear,Low,Main Road,60.5
TRIP_02636,Kempegowda International Airport,Basavanagudi,13.5,Morning Peak,Weekday,Heatwave,High,Highway,37.5
TRIP_02637,Hebbal,Yelahanka,11.86,Evening Peak,Weekday,Heatwave,High,Main Road,27.0
TRIP_02638,BTM Layout,Rajajinagar,18.76,Morning Peak,Weekday,Clear,Very High,Inner Road,8.0
